ekguildrelationships205;[From.GetFirstName] thinks that I'm romantically interested in [From.GetHerHim] and suggested that we express our affections...physically.;;;;;;;;;;;;;x
ekguildrelationships205Accept;I like that idea, [From.GetFirstName]!;;;;;;;;;;;;;x
ekguildrelationships205Decline;Flattered, but definitely NOT interested, [From.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships206;[From.GetFirstName] and I traveled to a nice, secluded place, and I gave [From.GetHerHim] an even nicer tumble!;;;;;;;;;;;;;x
ekguildrelationships206Acknowledge;Now back to work before anyone gets suspicious...;;;;;;;;;;;;;x
ekguildrelationships207;[From.GetFirstName] rejected me! And word travels fast. Now everyone back at the Guild hall won't stop cracking jokes about my failed attempt to seduce [From.GetHerHim]!;;;;;;;;;;;;;x
ekguildrelationships207Acknowledge;How embarrassing...;;;;;;;;;;;;;x
ekguildrelationships210;[potential_guild_lover.GetFirstName] and I have been spending a lot of time together as of late, working together whenever we can and sharing meals and conversations when we're off-duty. I can tell that there's a mutual attraction between us.;;;;;;;;;;;;;x
ekguildrelationships210Accept;I'll make a lewd suggestion to [potential_guild_lover.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships210Decline;[potential_guild_lover.GetSheHeCap]'s not my type.;;;;;;;;;;;;;x
ekguildrelationships225;[From.GetFirstName] thinks that I'm romantically interested in [From.GetHerHim] and suggested that we express our affections...physically.;;;;;;;;;;;;;x
ekguildrelationships225Accept;I like that idea, [From.GetFirstName]!;;;;;;;;;;;;;x
ekguildrelationships225Decline;Flattered, but definitely NOT interested, [From.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships230;[From.GetFirstName] and I traveled to a nice, secluded place, and I gave [From.GetHerHim] an even nicer tumble!;;;;;;;;;;;;;x
ekguildrelationships230Acknowledge;Now back to work before anyone gets suspicious...;;;;;;;;;;;;;x
ekguildrelationships235;[From.GetFirstName] rejected me! And word travels fast. Now everyone back at the Guild hall won't stop cracking jokes about my failed attempt to seduce [From.GetHerHim]!;;;;;;;;;;;;;x
ekguildrelationships235Acknowledge;How embarrassing...;;;;;;;;;;;;;x
ekguildrelationships250;[potential_guild_lover.GetFirstName] and I have been spending a lot of time together as of late, working together whenever we can and sharing meals and conversations when we're off-duty. I can tell that there's a mutual attraction between us.;;;;;;;;;;;;;x
ekguildrelationships250Accept;I'll make a lewd suggestion to [potential_guild_lover.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships250Decline;[potential_guild_lover.GetSheHeCap]'s not my type.;;;;;;;;;;;;;x
ekguildrelationships255;[From.GetFirstName] thinks that I'm romantically interested in [From.GetHerHim] and suggested that we express our affections...physically.;;;;;;;;;;;;;x
ekguildrelationships255Accept;I like that idea, [From.GetFirstName]!;;;;;;;;;;;;;x
ekguildrelationships255Decline;Flattered, but definitely NOT interested, [From.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships256;[From.GetFirstName] and I traveled to a nice, secluded place, and I gave [From.GetHerHim] an even nicer tumble!;;;;;;;;;;;;;x
ekguildrelationships256Acknowledge;Now back to work before anyone gets suspicious...;;;;;;;;;;;;;x
ekguildrelationships257;[From.GetFirstName] rejected me! And word travels fast. Now everyone back at the Guild hall won't stop cracking jokes about my failed attempt to seduce [From.GetHerHim]!;;;;;;;;;;;;;x
ekguildrelationships257Acknowledge;How embarrassing...;;;;;;;;;;;;;x
ekguildrelationships260;[potential_guild_lover.GetFirstName] and I have been spending a lot of time together as of late, working together whenever we can and sharing meals and conversations when we're off-duty. I can tell that there's a mutual attraction between us.;;;;;;;;;;;;;x
ekguildrelationships260Accept;I'll make a lewd suggestion to [potential_guild_lover.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships260Decline;[potential_guild_lover.GetSheHeCap]'s not my type.;;;;;;;;;;;;;x
ekguildrelationships275;[From.GetFirstName] thinks that I'm romantically interested in [From.GetHerHim] and suggested that we express our affections...physically.;;;;;;;;;;;;;x
ekguildrelationships275Accept;I like that idea, [From.GetFirstName]!;;;;;;;;;;;;;x
ekguildrelationships275Decline;Flattered, but definitely NOT interested, [From.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships280;[From.GetFirstName] and I traveled to a nice, secluded place, and I gave [From.GetHerHim] an even nicer tumble!;;;;;;;;;;;;;x
ekguildrelationships280Acknowledge;Now back to work before anyone gets suspicious...;;;;;;;;;;;;;x
ekguildrelationships285;[From.GetFirstName] rejected me! And word travels fast. Now everyone back at the Guild hall won't stop cracking jokes about my failed attempt to seduce [From.GetHerHim]!;;;;;;;;;;;;;x
ekguildrelationships285Acknowledge;How embarrassing...;;;;;;;;;;;;;x
EKGuildFlavor510Ansei;I find myself training daily alongside my brothers and sister in our quest for mastery of Hel Shen She Ru, the Way of the Sword. Progress is slow, but if we let our discipline waver we will never attain our goal.;;;;;;;;;;;;;x
EKGuildFlavor801Ansei;When Ansei of old wandered the land, they would right wrongs and help the citizinry in the name of virtue. It was this adherence to our code of Honor that helped them muster the discipline needed to master the Way. We should strive to be as just as they were.;;;;;;;;;;;;;x
ekguildflavor450B;While most associate the Sword-Singers with our mastery of the Sword, our predecessors were artists and artisans before they picked up their blades. Lately, I have found myself more in tune with them as I have become engrossed in the study of several forms of music. I wonder if I should continue with this.;;;;;;;;;;;;;x
EKAnsei100;Lately, I find my mind wandering more and more to the tales of the Hel Ansei of generations past and their mastery of the Shehai Shen She Ru. In this day and age, a select few of the most dedicated individuals can form their Shehai as a pale, ephemeral object, sometimes not even resembling a sword at all. However, in ancient times there were Sword-Saints whose Spirit Blades could cut through men like a scythe through wheat. Legends speak of Ansei of the First Rank undergoing a grueling trial to attain the Second Rank. If I dig enough, I might find enough information to recreate such a trial, and if I succeed, the secrets of the Shehai would be lost no longer.;;;;;;;;;;;;;x
DEATH_ANSEI_TRY_RANK_TWO;Disappeared trying to rediscover the secrets of the Shehai.;;;;;;;;;;;;;x
EKAnsei100OPT;Onsi guide me.;;;;;;;;;;;;;x
shehai_rediscovered;Return of the Sword-Saints;;;;;;;;;;;;;x
EKAnsei101;My search for information on the trail Ansei undertook to reach the Second Rank has taken me to the ruins of an ancient Yokudan fortress nestled in the mountains of Hammerfell. As I push open the doors leading to the antechamber, I am greeted by dust and silence that has not been disturbed for centuries. I make my way deeper into the citadel, wary of structures that could succumb to the burden of time and crush me. Finally, in a small chamber likely reserved for the Yokeda, I find what I am looking for. Though it might be written in an archaic form of Yoku, the studies I pursued alongside my training will help me overcome this obstacle with relative ease.;;;;;;;;;;;;;x
EKAnsei101OPT;Now, for the actual trial…;;;;;;;;;;;;;x
EKAnsei102;My search for information on the trail Ansei undertook to reach the Second Rank has taken me to the ruins of an ancient Yokudan fortress nestled in the mountains of Hammerfell. As I push open the doors leading to the antechamber, I am greeted by dust and silence that has not been disturbed for centuries. I make my way deeper into the citadel, wary of structures that could succumb to the burden of time and crush me. Finally, in a small chamber likely reserved for the Yokeda, I find what I am looking for. Alas, it is written in an ancient form of Yoku that I do not understand, but I have not come this far to just give up. I shall remain here until I can make sense of the writings. My dedication shall not waver.;;;;;;;;;;;;;x
EKAnsei102OPT;This might take some time…;;;;;;;;;;;;;x
EKAnsei103;For the trial I had to leave behind my arms and armor, so I did. After days of wandering through scorching heat, I happen upon a small hamlet just beyond the sands. As I refill my waterbags, an alarm sounds. A figure clad in black, surrounded by the walking dead, approaches. I take from the villagers the best blade they have. It is rusted, unbalanced, but with it I cut down many zombies. Then, the brawniest undead yet stands before me. He swings his sword at me, and my blade shatters, breaking in my hands. The brute prepares another swing. As I consign myself to my fate, the thrill of the fight, so familiar a feeling, melts away. In that moment of calm, I reach out to the Shehai, and behold, it is alive, alight with power. The necromancer and his band fall before me. The villagers, awestruck, offer me their thanks, but I refuse. ;;;;;;;;;;;;;x
EKAnsei103OPT;I must rejoin my brothers and sisters, and share with them my secrets.;;;;;;;;;;;;;x
search_for_shehai;Shehai Shen She Ru;;;;;;;;;;;;;x
ansei_try_second_rank;Investigate Shehai's Secrets;;;;;;;;;;;;;x
ansei_try_second_rank_desc;The secrets of Ansei of the Second Rank have been considered lost for a long time, but perhaps a dedicated Ansei such as yourself might be able to rediscover them.;;;;;;;;;;;;;x
search_for_shehai_citadel;The Ruined Citadel;;;;;;;;;;;;;x
shehai_still_uncovered;Death of an Ansei;;;;;;;;;;;;;x
EKAnsei104;I wander the sands with neither arms nor armor. After days beneath the scorching sun, I approach an oasis to refill my waterbags. Before I can reach the shore, however, I am ambushed by a group of Dunerippers! I grab a sturdy looking piece of wood and do my best to fend them off, but I am hopelessly outmatched. One of the creatures shatters my makeshift weapon with ease. As a last-ditch effort, I reach out to my Shehai. As it forms in my hand, it takes on the shapeless shape as always. One of the Dunerippers lunges at me and grabs my neck in its jaws.;;;;;;;;;;;;;x
EKAnsei104OPT;Tu'whacca guide me.;;;;;;;;;;;;;x
attaining_second_rank;Attaining the Second Rank;;;;;;;;;;;;;x
EKAnsei105;Now that the secrets of the Shehai Shen She Ru have been rediscovered, the path to mastery is clear for all Sword Singers to see. However, that does not mean that walking it will be easier for me than it was for my predecessors - unlocking the true form of the Spirit Sword will require me to put my life at risk. But I am dedicated to see it through,  and with the guidance of the Hel Ansei no Shira, I will succeed.;;;;;;;;;;;;;x
EKAnsei106;I wander the sands with neither arms nor armor. After days beneath the scorching sun, I approach an oasis to refill my waterbags. Before I can reach the shore, however, I am ambushed by a group of Dunerippers! I grab a sturdy looking piece of wood and do my best to fend them off, but I am hopelessly outmatched. One of the creatures shatters my makeshift weapon with ease. As a last-ditch effort, I reach out to my Shehai. As it forms in my hand, it takes on the form of a blazing sword. It cuts through the Dunerippers with ease, and before long I stand triumphant. ;;;;;;;;;;;;;x
EKAnsei106OPT;Leki be praised!;;;;;;;;;;;;;x
EKAnsei107;I wander the sands with neither arms nor armor. After days beneath the scorching sun, I approach an oasis to refill my waterbags. Before I can reach the shore, however, I am ambushed by a group of Dunerippers! I grab a sturdy looking piece of wood and do my best to fend them off, but I am hopelessly outmatched. One of the creatures shatters my makeshift weapon with ease. As a last-ditch effort, I reach out to my Shehai. As it forms in my hand, it takes on the shapeless shape as always. The Dunerippers, upon seeing my ephemeral Shehai, slither away from whence they came.;;;;;;;;;;;;;x
EKAnsei107OPT;I shall try again.;;;;;;;;;;;;;x
EKAnseiGlobal;Rumors have reached me about a Sword-Saint who has rediscovered how to use the Shehai. If this is true, the Sword-Singers will become a force to be reckoned with once again.;;;;;;;;;;;;;x
EKAnseiGlobalOPT;Interesting.;;;;;;;;;;;;;x
EKGuildFlavor802;My dedicated towards mastering the Hel Shen She Ru has borne fruit. Not only am I becoming faster, stronger, but thanks to my tireless study of the Book of Rings and relentless training regiment, I understand the spirit of the sword itself on a deeper level.;;;;;;;;;;;;;x
EKGuildFlavor802Accept;Adhere to the style that defeats your opponent.;;;;;;;;;;;;;x
ekguildflavor115AcceptAnsei;The best techniques are passed on by the survivors.;;;;;;;;;;;;;x
EKGuildFlavor802AcceptLeader;The best leader is a constant student.;;;;;;;;;;;;;x
EKAnsei18;I have almost completed my journey through the desert. When I stop by a town to refill my waterbags for the last time, however, the vizier of the local lord rushes toward me. A powerful vampire has taken over the lord's mansion, and he and his family are trapped inside. The guardsmen are too afraid to act, and I might be the only hope they have.;;;;;;;;;;;;;x
EKAnsei18OPTA;Show me to the palace, Vizier.;;;;;;;;;;;;;x
### Guild buildings decisions
ek_construct_fightersguild_building;Build a Fighters Guild Chapter;;;;;;;;;;;;;x
ek_construct_fightersguild_building_desc;As a member of the Fighters Guild, I can order the construction of a local chapter of the guild here.;;;;;;;;;;;;;x
ek_construct_fightersguildakavir_building;Build an Iron Hilt Outpost;;;;;;;;;;;;;x
ek_construct_fightersguildakavir_building_desc;As a member of the Iron Hilt, I can order the construction of a local chapter of the guild here.;;;;;;;;;;;;;x
ek_construct_companions_building;Build a Companions' Hall;;;;;;;;;;;;;x
ek_construct_companions_building_desc;As a member of the Mages Guild, I can order the construction of a local chapter of the guild here.;;;;;;;;;;;;;x
ek_construct_magesguild_building;Build a Mages Guild Chapter;;;;;;;;;;;;;x
ek_construct_magesguild_building_desc;As a member of the Mages Guild, I can order the construction of a local chapter of the guild here.;;;;;;;;;;;;;x
ek_construct_magesguildakavir_building;Build a Transcendent Tower;;;;;;;;;;;;;x
ek_construct_magesguildakavir_building_desc;As a member of the Transcendent Architects, I can order the construction of a local chapter of the guild here.;;;;;;;;;;;;;x
ek_construct_mercantileguild_building;Build a Administrative Center;;;;;;;;;;;;;x
ek_construct_mercantileguild_building_desc;As a member of a mercantile organization, I can order the construction of a local chapter of the Mercantile Guild here.;;;;;;;;;;;;;x
ek_construct_scenaristguild_building;Build a Local Embassy;;;;;;;;;;;;;x
ek_construct_scenaristguild_building_desc;As a member of a diplomatic organization, I can order the construction of a local chapter of the Scenarist Guild here.;;;;;;;;;;;;;x
ek_construct_greybeards_building;Build a Greybeard Hermitage;;;;;;;;;;;;;x
ek_construct_greybeards_building_desc;As a member of the Greybeards, I can order the construction of a local chapter of the Greybeards here.;;;;;;;;;;;;;x
ek_construct_eldercouncil_guards_building;Build a Palace Guard Barracks;;;;;;;;;;;;;x
ek_construct_eldercouncil_guards_building_desc;As long as the Elder Council funds a guard for its members, said members of the Elder Council can order the construction of a local Guard Barracks here.;;;;;;;;;;;;;x
